1100	150928164853008087.1100.0	12	49226.031876278896	0.017467669942	-0.957149377031	-0.000000206969	-0.000000041297	0.000000556251	7653.600593449337	0.958173770390	0.062636569654	-0.000000081621	0.000000046978	-0.000000697784
1100	150928164853008088.1100.0	12	47554.716356796838	0.016744299337	-0.962729697516	0.000000015656	-0.000000657581	0.000003918153	7780.170219858293	0.958411353425	0.067539457102	-0.000000181472	0.000000558770	-0.000003483809
1100	150928164853008089.1100.0	12	45667.975623599094	0.018618430862	-0.960641737475	-0.000001073700	0.000000214247	0.000002654109	7826.872078382876	0.958525039721	0.067282553729	-0.000000108331	0.000000552597	-0.000003439683
1100	150928164853009084.1100.0	12	55029.085647229265	0.017728527367	-0.968274128517	-0.000000433698	-0.000001426244	0.000006142085	9487.437307107059	0.957326728647	0.067846197799	0.000000268009	0.000000794025	-0.000003356855
1100	150928164853009085.1100.0	12	53142.618307868179	0.023198770925	-0.972016930885	-0.000001863423	-0.000001001323	0.000007061579	9532.208997852460	0.952089163444	0.071828510519	0.000001871652	0.000001251340	-0.000004672346
1100	150928164853009086.1100.0	12	51165.346571153976	0.017412255289	-0.965156639398	-0.000000163121	-0.000000199711	0.000004525366	9504.186928339972	0.956896973581	0.070630317704	0.000000620246	0.000000889806	-0.000004866049
1100	150928164853009087.1100.0	12	49280.484007309424	0.016054062746	-0.957355672963	0.000000218124	0.000000113857	0.000000566599	9552.630933851156	0.957456408048	0.062871426573	0.000000757887	-0.000000135166	-0.000000707129
1100	150928164853009088.1100.0	12	47600.266343873620	0.016490658545	-0.964156987941	0.000000311910	-0.000000576649	0.000003914441	9681.809507350816	0.957298141216	0.068761287824	0.000000462856	0.000000476050	-0.000003481177
1100	150928164853009089.1100.0	12	45706.275686210414	0.013757532742	-0.960759375879	0.000001371272	-0.000000900649	0.000003089603	9726.914820048070	0.958552317488	0.069529005447	0.000000061482	0.000000614263	-0.000003849231
1100	150928164853009090.1100.0	12	43736.405033164017	0.015197826851	-0.957945005679	0.000000991396	-0.000001332914	0.000002734192	9698.592681613984	0.959494024984	0.073746567694	-0.000000513837	0.000001788485	-0.000006738563
1100	150928164853009091.1100.0	12	41842.420302890823	0.017909074891	-0.952230868567	-0.000000431245	0.000000479540	-0.000001851755	9748.473616593525	0.959885523665	0.056567549539	0.000000015335	0.000002199948	-0.000000012787
1100	150928164853009092.1100.0	12	40165.868400274077	0.021966197745	-0.970476902276	-0.000001402381	0.000000814813	0.000004877906	9872.319908301928	0.951422990023	0.077346974350	0.000002332721	0.000000160811	-0.000005729594
